,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
1907,100252444,34,4,42016255.46240704,4,5,5,455,14,Champions
1908,100252446,58,5,60809186.5550271,3,5,5,355,13,Champions
1909,100252447,14,12,4621934.117439207,5,5,3,553,13,Champions
1910,100252448,10,1,203574.93069430842,5,2,1,521,8,Potential Loyalist
1911,100252449,168,1,249496.3588658629,1,2,1,121,4,Hibernating
1912,100252451,58,1,135671.87003692298,3,2,1,321,6,At Risk
1913,100252452,11,6,29789243.04577136,5,5,5,555,15,Champions
1914,100252453,3,1,367342.5169773604,5,2,1,521,8,Potential Loyalist
1915,100252454,66,1,79241.18592242182,3,2,1,321,6,At Risk
1916,100252455,168,1,652437.7280016086,1,2,1,121,4,Hibernating
1917,100252457,160,1,830732.2560886805,1,2,1,121,4,Hibernating
1918,100252459,6,6,163572767.7878836,5,5,5,555,15,Champions
1919,100252460,170,1,4581772.912383092,1,2,3,123,6,At Risk
1920,100252461,125,1,197701.85605472646,2,2,1,221,5,At Risk
1921,100252462,34,2,563895.518581281,4,3,1,431,8,Potential Loyalist
1922,100252463,154,1,758872.1711434827,2,2,1,221,5,At Risk
1923,100252464,118,1,3605327.1329346676,2,2,3,223,7,Potential Loyalist
1924,100252466,48,4,4420525.562390387,4,5,3,453,12,Loyal Customers
1925,100252467,136,1,553203.8231984782,2,2,1,221,5,At Risk
1926,100252468,74,2,17719017.006149545,3,3,4,334,10,Loyal Customers
1927,100252470,113,2,67552802.54469831,2,3,5,235,10,Loyal Customers
1928,100252471,160,1,137639.56715457138,1,2,1,121,4,Hibernating
1929,100252472,7,4,57595899.170634426,5,5,5,555,15,Champions
1930,100252473,49,1,145642.9162603129,4,2,1,421,7,Potential Loyalist
1931,100252475,64,2,1178875.4775176551,3,3,2,332,8,Potential Loyalist
1932,100252477,8,13,231476972.88369778,5,5,5,555,15,Champions
1933,100252479,100,3,3102586.181315351,3,4,2,342,9,Potential Loyalist
1934,100252480,119,1,932191.0044025866,2,2,1,221,5,At Risk
1935,100252481,216,1,992175.4816413209,1,2,1,121,4,Hibernating
1936,100252482,15,5,136141767.8942373,5,5,5,555,15,Champions
1937,100252483,46,1,531494.2232146236,4,2,1,421,7,Potential Loyalist
1938,100252484,152,3,7850696.994640312,2,4,3,243,9,Potential Loyalist
1939,100252485,40,5,98310166.1038216,4,5,5,455,14,Champions
1940,100252486,20,3,3202993.569136032,5,4,2,542,11,Loyal Customers
1941,100252487,108,1,2493018.551951716,3,2,2,322,7,Potential Loyalist
1942,100252488,52,2,18251402.02481206,4,3,4,434,11,Loyal Customers
1943,100252489,62,5,7773000.782871047,3,5,3,353,11,Loyal Customers
1944,100252490,96,1,1053516.1490835415,3,2,1,321,6,At Risk
1945,100252491,151,2,3066860.053423436,2,3,2,232,7,Potential Loyalist
1946,100252493,11,2,11774647.266369792,5,3,4,534,12,Loyal Customers
1947,100252494,10,3,7113309.0174097475,5,4,3,543,12,Loyal Customers
1948,100252497,37,5,17157757.685023002,4,5,4,454,13,Champions
1949,100252499,217,1,291930.36851760827,1,2,1,121,4,Hibernating
1950,100252500,13,4,8424725.940677462,5,5,3,553,13,Champions
1951,100252501,169,1,543251.1551135496,1,2,1,121,4,Hibernating
1952,100252502,32,5,10317737.035072,5,5,4,554,14,Champions
1953,100252503,50,1,2731107.125620073,4,2,2,422,8,Potential Loyalist
1954,100252504,3,3,14599654.462257246,5,4,4,544,13,Champions
1955,100252505,53,1,4201527.595798666,4,2,3,423,9,Potential Loyalist
1956,100252506,80,2,1722418.5600737669,3,3,2,332,8,Potential Loyalist
1957,100252507,49,3,2036953.910751664,4,4,2,442,10,Loyal Customers
1958,100252508,15,3,9113696.777778067,5,4,3,543,12,Loyal Customers
1959,100252509,164,1,288433.52790784615,1,2,1,121,4,Hibernating
1960,100252510,7,5,35896568.83693122,5,5,5,555,15,Champions
1961,100252511,53,1,486286.9697497499,4,2,1,421,7,Potential Loyalist
1962,100252515,46,1,356973.82847324834,4,2,1,421,7,Potential Loyalist
1963,100252517,65,5,14647358.025151324,3,5,4,354,12,Loyal Customers
1964,100252518,60,6,27842076.39335477,3,5,4,354,12,Loyal Customers
1965,100252519,103,1,4663037.930112751,3,2,3,323,8,Potential Loyalist
1966,100252520,44,3,61793176.457262784,4,4,5,445,13,Champions
1967,100252521,51,1,10629320.453773346,4,2,4,424,10,Loyal Customers
1968,100252522,131,2,4610445.564924082,2,3,3,233,8,Potential Loyalist
1969,100252523,125,1,897776.6351179886,2,2,1,221,5,At Risk
1970,100252524,17,2,29008252.125377845,5,3,5,535,13,Champions
1971,100252525,30,6,175689527.5332698,5,5,5,555,15,Champions
1972,100252526,38,4,15505156.868039565,4,5,4,454,13,Champions
1973,100252527,88,4,395008.71861457813,3,5,1,351,9,Potential Loyalist
1974,100252528,43,5,171189910.58605057,4,5,5,455,14,Champions
1975,100252530,132,1,720999.1421127822,2,2,1,221,5,At Risk
1976,100252531,20,1,458301.31001488405,5,2,1,521,8,Potential Loyalist
1977,100252532,153,1,1257143.7895942263,2,2,2,222,6,At Risk
1978,100252533,141,6,1982591.052898399,2,5,2,252,9,Potential Loyalist
1979,100252534,83,1,14961550.167714123,3,2,4,324,9,Potential Loyalist
1980,100252535,206,1,30778.265190669106,1,2,1,121,4,Hibernating
1981,100252537,94,2,5227292.210341227,3,3,3,333,9,Potential Loyalist
1982,100252539,20,1,9802974.312123721,5,2,4,524,11,Loyal Customers
1983,100252543,56,1,1051992.5740231574,4,2,1,421,7,Potential Loyalist
1984,100252544,185,3,13754322.477463635,1,4,4,144,9,Potential Loyalist
1985,100252545,59,7,47132048.19988081,3,5,5,355,13,Champions
1986,100252548,9,4,3882581.1074921396,5,5,3,553,13,Champions
1987,100252549,5,1,95365.7655623351,5,2,1,521,8,Potential Loyalist
1988,100252550,113,2,4379296.256909583,2,3,3,233,8,Potential Loyalist
1989,100252551,29,6,18235783.747276127,5,5,4,554,14,Champions
1990,100252552,119,1,2378435.8619947396,2,2,2,222,6,At Risk
1991,100252553,202,1,938762.9158329585,1,2,1,121,4,Hibernating
1992,100252554,32,1,43162379.73327674,5,2,5,525,12,Loyal Customers
1993,100252555,176,1,5263304.420681431,1,2,3,123,6,At Risk
1994,100252560,49,4,17367411.213485464,4,5,4,454,13,Champions
1995,100252561,40,3,1289657.5062404505,4,4,2,442,10,Loyal Customers
1996,100252564,92,1,1362839.5750048277,3,2,2,322,7,Potential Loyalist
1997,100252565,91,1,1907145.4039145005,3,2,2,322,7,Potential Loyalist
1998,100252566,211,1,780363.5650014997,1,2,1,121,4,Hibernating
1999,100252567,124,2,5278421.37301566,2,3,3,233,8,Potential Loyalist
2000,100252568,195,1,2310873.16156039,1,2,2,122,5,At Risk
2001,100252569,146,1,3999319.1034349105,2,2,3,223,7,Potential Loyalist
2002,100252570,209,1,52748.938408128546,1,2,1,121,4,Hibernating
2003,100252571,39,1,4931860.327049857,4,2,3,423,9,Potential Loyalist
2004,100252572,116,1,4893945.520224373,2,2,3,223,7,Potential Loyalist
2005,100252573,130,1,126803.04999387782,2,2,1,221,5,At Risk
2006,100252574,167,1,21876.52969633266,1,2,1,121,4,Hibernating
2007,100252576,117,1,4568760.619482228,2,2,3,223,7,Potential Loyalist
2008,100252577,56,1,2403660.0982467774,4,2,2,422,8,Potential Loyalist
2009,100252579,37,5,16489975.335041994,4,5,4,454,13,Champions
2010,100252580,215,1,9140799.256951453,1,2,3,123,6,At Risk
2011,100252581,210,1,203705.03806222195,1,2,1,121,4,Hibernating
2012,100252582,153,1,12301580.807347376,2,2,4,224,8,Potential Loyalist
2013,100252583,34,3,111494231.70156226,4,4,5,445,13,Champions
2014,100252584,57,1,3168111.898690882,4,2,2,422,8,Potential Loyalist
2015,100252585,16,2,34458760.94865545,5,3,5,535,13,Champions
2016,100252586,59,1,4872450.990487642,3,2,3,323,8,Potential Loyalist
2017,100252587,127,2,50919305.496979594,2,3,5,235,10,Loyal Customers
2018,100252588,167,1,35777184.291672565,1,2,5,125,8,Potential Loyalist
2019,100252594,34,1,318124.80942976056,4,2,1,421,7,Potential Loyalist
2020,100252595,40,1,2005263.66104144,4,2,2,422,8,Potential Loyalist
2021,100252596,134,4,42848660.292734236,2,5,5,255,12,Loyal Customers
2022,100252597,33,5,1982327.8040706608,4,5,2,452,11,Loyal Customers
2023,100252598,141,2,9054479.062185392,2,3,3,233,8,Potential Loyalist
2024,100252599,15,1,9935385.435576225,5,2,4,524,11,Loyal Customers
2025,100252603,80,2,37002671.50882509,3,3,5,335,11,Loyal Customers
2026,100252604,163,1,3674485.007338506,1,2,3,123,6,At Risk
2027,100252605,126,2,1185235.6975595066,2,3,2,232,7,Potential Loyalist
2028,100252606,106,1,696652.738892037,3,2,1,321,6,At Risk
2029,100252610,9,8,215436222.38212642,5,5,5,555,15,Champions
2030,100252611,59,2,2994121.0678307125,3,3,2,332,8,Potential Loyalist
2031,100252612,136,1,31099878.742855944,2,2,5,225,9,Potential Loyalist
2032,100252613,7,5,8060338.484455511,5,5,3,553,13,Champions
2033,100252614,43,2,16768580.808588812,4,3,4,434,11,Loyal Customers
2034,100252615,60,2,1208382.4209151752,3,3,2,332,8,Potential Loyalist
2035,100252616,12,4,83116090.18751125,5,5,5,555,15,Champions
2036,100252617,127,2,7144546.021133076,2,3,3,233,8,Potential Loyalist
2037,100252618,60,3,42923087.9121514,3,4,5,345,12,Loyal Customers
2038,100252619,136,2,74152358.00982872,2,3,5,235,10,Loyal Customers
2039,100252620,131,3,18029241.122756034,2,4,4,244,10,Loyal Customers
2040,100252621,119,2,1382534.6266324008,2,3,2,232,7,Potential Loyalist
2041,100252622,38,4,52364025.51246461,4,5,5,455,14,Champions
2042,100252623,121,2,6758269.347295242,2,3,3,233,8,Potential Loyalist
2043,100252624,212,1,61767.478138640545,1,2,1,121,4,Hibernating
2044,100252625,97,1,11831405.781553615,3,2,4,324,9,Potential Loyalist
2045,100252626,128,1,11807.375211845649,2,2,1,221,5,At Risk
2046,100252627,32,6,95891805.49828638,5,5,5,555,15,Champions
2047,100252628,128,1,3557751.603986997,2,2,3,223,7,Potential Loyalist
2048,100252629,107,3,3251425.9895858853,3,4,2,342,9,Potential Loyalist
2049,100252630,92,4,7024671.5726342,3,5,3,353,11,Loyal Customers
2050,100252632,33,4,8416406.948470015,4,5,3,453,12,Loyal Customers
2051,100252633,213,1,2782324.381376842,1,2,2,122,5,At Risk
2052,100252634,105,3,51405619.16791506,3,4,5,345,12,Loyal Customers
2053,100252635,44,3,1176505.6115079313,4,4,2,442,10,Loyal Customers
2054,100252636,119,5,17955465.888836145,2,5,4,254,11,Loyal Customers
2055,100252637,95,1,871216.2678241736,3,2,1,321,6,At Risk
2056,100252638,44,4,4596066.743530061,4,5,3,453,12,Loyal Customers
2057,100252640,114,1,5402346.443462082,2,2,3,223,7,Potential Loyalist
2058,100252641,66,3,25753947.45635678,3,4,4,344,11,Loyal Customers
2059,100252643,106,1,5047624.124523656,3,2,3,323,8,Potential Loyalist
2060,100252644,75,4,1194565.2066054097,3,5,2,352,10,Loyal Customers
2061,100252645,164,1,725356.6098417551,1,2,1,121,4,Hibernating
2062,100252646,121,1,1797840.4507960395,2,2,2,222,6,At Risk
2063,100252647,128,3,59649942.90224869,2,4,5,245,11,Loyal Customers
2064,100252649,169,1,3733378.623077328,1,2,3,123,6,At Risk
2065,100252650,9,2,6661513.347138938,5,3,3,533,11,Loyal Customers
2066,100252651,76,2,3755245.2675626795,3,3,3,333,9,Potential Loyalist
2067,100252653,42,6,18646808.549247872,4,5,4,454,13,Champions
2068,100252655,46,2,2225247.030311773,4,3,2,432,9,Potential Loyalist
2069,100252657,35,2,43645180.06142146,4,3,5,435,12,Loyal Customers
2070,100252660,13,1,215914.65938186913,5,2,1,521,8,Potential Loyalist
2071,100252661,149,2,9134959.769230379,2,3,3,233,8,Potential Loyalist
2072,100252662,22,7,19024173.593586143,5,5,4,554,14,Champions
2073,100252663,14,2,1956606.0435575126,5,3,2,532,10,Loyal Customers
2074,100252666,132,1,12981.475575378765,2,2,1,221,5,At Risk
2075,100252667,5,4,23022830.3294088,5,5,4,554,14,Champions
2076,100252668,80,6,51434867.06892936,3,5,5,355,13,Champions
2077,100252669,52,1,385549.4578887925,4,2,1,421,7,Potential Loyalist
2078,100252670,10,2,2317354.7549098013,5,3,2,532,10,Loyal Customers
2079,100252671,65,3,1520323.6024218537,3,4,2,342,9,Potential Loyalist
2080,100252673,91,2,39415181.758614294,3,3,5,335,11,Loyal Customers
2081,100252674,204,1,867311.2217248179,1,2,1,121,4,Hibernating
2082,100252675,5,3,4181786.484885918,5,4,3,543,12,Loyal Customers
2083,100252677,64,4,87436853.25261347,3,5,5,355,13,Champions
2084,100252678,10,4,86255757.90706569,5,5,5,555,15,Champions
2085,100252679,130,2,22655749.515549578,2,3,4,234,9,Potential Loyalist
2086,100252680,162,1,420621.57163907605,1,2,1,121,4,Hibernating
2087,100252681,157,2,257924.7802927494,1,3,1,131,5,At Risk
2088,100252682,0,2,719295.2175352452,5,3,1,531,9,Potential Loyalist
2089,100252683,31,3,73630665.92131366,5,4,5,545,14,Champions
2090,100252684,69,1,41954281.9422665,3,2,5,325,10,Loyal Customers
2091,100252686,139,1,11726265.55471781,2,2,4,224,8,Potential Loyalist
2092,100252687,20,5,63488578.46222573,5,5,5,555,15,Champions
2093,100252688,119,4,10262627.745527167,2,5,4,254,11,Loyal Customers
2094,100252689,30,5,64715971.28661589,5,5,5,555,15,Champions
2095,100252690,170,1,4249436.443194401,1,2,3,123,6,At Risk
2096,100252692,50,4,25213977.217747964,4,5,4,454,13,Champions
2097,100252693,73,3,68156663.98005491,3,4,5,345,12,Loyal Customers
2098,100252694,70,2,3583359.6894168286,3,3,3,333,9,Potential Loyalist
2099,100252695,97,1,1541808.5954174635,3,2,2,322,7,Potential Loyalist
2100,100252696,60,1,941246.0803803401,3,2,1,321,6,At Risk
2101,100252698,133,4,7137934.137421105,2,5,3,253,10,Loyal Customers
2102,100252699,92,1,39961714.46199684,3,2,5,325,10,Loyal Customers
2103,100252700,143,3,15349704.51355156,2,4,4,244,10,Loyal Customers
2104,100252701,148,3,3589363.46309003,2,4,3,243,9,Potential Loyalist
2105,100252702,138,2,5204842.288478097,2,3,3,233,8,Potential Loyalist
2106,100252703,33,1,4189423.7462121476,4,2,3,423,9,Potential Loyalist
2107,100252704,36,4,29812032.026043933,4,5,5,455,14,Champions
2108,100252705,74,1,3775033.985057063,3,2,3,323,8,Potential Loyalist
2109,100252707,217,1,1193448.9857059873,1,2,2,122,5,At Risk
2110,100252708,138,1,4601410.918331447,2,2,3,223,7,Potential Loyalist
2111,100252709,114,1,596443.9508778079,2,2,1,221,5,At Risk
2112,100252711,154,2,5073321.113825157,2,3,3,233,8,Potential Loyalist
2113,100252712,51,7,7206653.684368392,4,5,3,453,12,Loyal Customers
2114,100252713,98,2,10673842.152415121,3,4,4,344,11,Loyal Customers
2115,100252714,29,4,14837412.034351286,5,5,4,554,14,Champions
2116,100252715,50,6,24435389.183782995,4,5,4,454,13,Champions
2117,100252717,68,2,9692598.041321933,3,4,4,344,11,Loyal Customers
2118,100252718,14,5,14132944.389906736,5,5,4,554,14,Champions
2119,100252719,72,1,21735131.216211878,3,2,4,324,9,Potential Loyalist
2120,100252720,24,3,26393239.06603104,5,4,4,544,13,Champions
2121,100252721,185,1,20757.42678592807,1,2,1,121,4,Hibernating
2122,100252722,66,2,6365820.294880896,3,4,3,343,10,Loyal Customers
2123,100252723,98,1,572092.6551232628,3,2,1,321,6,At Risk
2124,100252724,59,1,161329.51162950325,3,2,1,321,6,At Risk
2125,100252725,37,3,7105222.204408493,4,4,3,443,11,Loyal Customers
2126,100252727,77,3,39834299.90090113,3,4,5,345,12,Loyal Customers
2127,100252728,97,4,7340928.302239349,3,5,3,353,11,Loyal Customers
2128,100252729,30,1,1034316.6714707197,5,2,1,521,8,Potential Loyalist
2129,100252730,72,1,14508891.314060286,3,2,4,324,9,Potential Loyalist
2130,100252731,95,3,7128438.222215747,3,4,3,343,10,Loyal Customers
2131,100252732,67,1,2938099.6588477567,3,2,2,322,7,Potential Loyalist
2132,100252733,40,4,4301051.489548669,4,5,3,453,12,Loyal Customers
2133,100252734,10,1,196357.00178109133,5,2,1,521,8,Potential Loyalist
2134,100252736,44,3,7344582.979412736,4,4,3,443,11,Loyal Customers
2135,100252737,157,2,273861.2520430406,1,4,1,141,6,At Risk
2136,100252738,36,2,8105393.243550341,4,4,3,443,11,Loyal Customers
2137,100252739,111,1,1163427.3937267214,2,2,2,222,6,At Risk
2138,100252740,158,2,1046058.5962086779,1,4,1,141,6,At Risk
2139,100252742,169,1,31518233.713585332,1,2,5,125,8,Potential Loyalist
2140,100252744,55,7,26323797.483362697,4,5,4,454,13,Champions
2141,100252745,79,1,128537.27483060489,3,2,1,321,6,At Risk
2142,100252746,108,2,41745310.321134284,3,4,5,345,12,Loyal Customers
2143,100252747,41,3,10444706.126691496,4,4,4,444,12,Loyal Customers
2144,100252748,122,1,18504500.35065484,2,2,4,224,8,Potential Loyalist
2145,100252749,22,6,97890377.77495885,5,5,5,555,15,Champions
2146,100252750,5,9,48551136.967666745,5,5,5,555,15,Champions
2147,100252751,6,5,13160821.317447519,5,5,4,554,14,Champions
2148,100252752,181,1,212201.77342562473,1,2,1,121,4,Hibernating
2149,100252753,217,1,5058422.088690189,1,2,3,123,6,At Risk
2150,100252754,102,2,8635418.758454587,3,4,3,343,10,Loyal Customers
2151,100252755,116,1,7475696.2251740955,2,2,3,223,7,Potential Loyalist
2152,100252756,122,3,10304755.24756585,2,4,4,244,10,Loyal Customers
2153,100252758,193,1,447130.8648670849,1,2,1,121,4,Hibernating
2154,100252759,47,8,133868606.92086107,4,5,5,455,14,Champions
2155,100252760,52,1,1146012.8972933758,4,2,2,422,8,Potential Loyalist
2156,100252761,80,2,9335349.97033954,3,4,4,344,11,Loyal Customers
2157,100252762,151,1,367976.0269783329,2,2,1,221,5,At Risk
2158,100252763,29,6,2556458.87446972,5,5,2,552,12,Loyal Customers
2159,100252764,65,3,57422394.86365062,3,4,5,345,12,Loyal Customers
2160,100252765,6,2,7421167.74751555,5,4,3,543,12,Loyal Customers
2161,100252766,151,2,17854298.047924794,2,4,4,244,10,Loyal Customers
2162,100252767,100,5,6718796.75578838,3,5,3,353,11,Loyal Customers
2163,100252768,152,2,5814777.531753421,2,4,3,243,9,Potential Loyalist
2164,100252769,3,7,47228256.368335605,5,5,5,555,15,Champions
2165,100252770,60,1,3284705.4426661986,3,2,2,322,7,Potential Loyalist
2166,100252771,36,1,3952401.145486286,4,2,3,423,9,Potential Loyalist
2167,100252772,32,2,13233571.85644459,5,4,4,544,13,Champions
2168,100252773,34,4,10291502.0710135,4,5,4,454,13,Champions
2169,100252774,57,4,16238379.166152542,4,5,4,454,13,Champions
2170,100252775,42,1,3917245.899350875,4,2,3,423,9,Potential Loyalist
2171,100252776,118,2,40167417.77930721,2,4,5,245,11,Loyal Customers
2172,100252777,55,5,26842185.58948403,4,5,4,454,13,Champions
2173,100252778,0,3,15574994.549304351,5,4,4,544,13,Champions
2174,100252779,131,1,448682.7973868311,2,2,1,221,5,At Risk
2175,100252780,208,1,3757682.6190944505,1,2,3,123,6,At Risk
2176,100252781,4,1,16367049.73918701,5,2,4,524,11,Loyal Customers
2177,100252782,179,1,5371209.547689712,1,2,3,123,6,At Risk
2178,100252783,113,4,9596945.612928305,2,5,4,254,11,Loyal Customers
2179,100252784,129,2,3871740.280395407,2,4,3,243,9,Potential Loyalist
2180,100252785,51,1,68082.23512834139,4,2,1,421,7,Potential Loyalist
2181,100252787,11,4,82764000.36056133,5,5,5,555,15,Champions
2182,100252788,31,2,2629288.272251456,5,4,2,542,11,Loyal Customers
2183,100252790,159,1,2558567.169417587,1,2,2,122,5,At Risk
2184,100252791,170,1,4087284.1081453273,1,2,3,123,6,At Risk
2185,100252792,19,8,18245603.99747861,5,5,4,554,14,Champions
2186,100252793,165,1,257878.5105769128,1,2,1,121,4,Hibernating
2187,100252794,203,1,144315.01545779273,1,2,1,121,4,Hibernating
2188,100252795,58,2,26568079.41086623,3,4,4,344,11,Loyal Customers
2189,100252796,63,3,1525322.41880436,3,4,2,342,9,Potential Loyalist
2190,100252799,74,2,2135879.8740302566,3,4,2,342,9,Potential Loyalist
2191,100252800,211,1,2440037.3794965795,1,2,2,122,5,At Risk
2192,100252801,160,2,4973146.064940758,1,4,3,143,8,Potential Loyalist
2193,100252802,142,2,1141972.547561342,2,4,2,242,8,Potential Loyalist
2194,100252803,182,1,11378590.524914656,1,2,4,124,7,Potential Loyalist
2195,100252804,137,1,2150170.3850401468,2,2,2,222,6,At Risk
2196,100252805,170,1,754098.9718504624,1,2,1,121,4,Hibernating
2197,100252806,62,5,18293944.240407325,3,5,4,354,12,Loyal Customers
2198,100252807,118,1,184365.08838792655,2,2,1,221,5,At Risk
2199,100252808,6,9,187059330.67513734,5,5,5,555,15,Champions
2200,100252809,84,2,24242481.087897044,3,4,4,344,11,Loyal Customers
2201,100252811,161,1,3342783.305467544,1,2,2,122,5,At Risk
2202,100252813,31,7,20260194.49171418,5,5,4,554,14,Champions
2203,100252815,79,3,65352506.13824761,3,4,5,345,12,Loyal Customers
2204,100252816,166,1,2263521.4909105967,1,2,2,122,5,At Risk
2205,100252817,193,1,4982752.640105986,1,2,3,123,6,At Risk
2206,100252820,182,1,907171.1681319706,1,2,1,121,4,Hibernating
2207,100252821,154,1,1598584.8570624136,2,2,2,222,6,At Risk
2208,100252822,72,3,51947352.87313341,3,4,5,345,12,Loyal Customers
2209,100252823,96,1,34707.997695333506,3,2,1,321,6,At Risk
